id:ID,no,name,protocol_layer,protocol_suite,abbreviation,character,work_group,:LABEL,
6512,6846,RObust Header Compression (ROHC): A Profile for TCP/IP (ROHC-TCP),,,ROHC,company,Internet Engineering Task Force (IETF),RFC,
6513,6847,Fibre Channel over Ethernet (FCoE) over Transparent Interconnection of Lots of Links (TRILL),,,FCoE,company,Independent Submission,RFC,
6514,6848,Specifying Civic Address Extensions in the Presence Information Data Format Location Object (PIDF-LO),,,PIDF-LO,company,Internet Engineering Task Force (IETF),RFC,
6515,6849,An Extension to the Session Description Protocol (SDP) and Real-time Transport Protocol (RTP) for Media Loopback,,,SDP,company,,RFC,
6516,685, Response time in cross network debugging ,,,,person,Network Working Group,RFC,
6517,6850,Definitions of Managed Objects for Routing Bridges (RBridges),,,RBridges,company,Internet Engineering Task Force (IETF),RFC,
6518,6851,Internet Message Access Protocol (IMAP) - MOVE Extension,,,IMAP,company,Internet Engineering Task Force (IETF),RFC,
6519,6852,Affirmation of the Modern Paradigm for Standards,,,,company,Internet Architecture Board (IAB),RFC,
6520,6853,DHCPv6 Redundancy Deployment Considerations,,,,company,Internet Engineering Task Force (IETF),RFC,
6521,6854,Update to Internet Message Format to Allow Group Syntax in the "From:" and "Sender:" Header Fields,,,,company,Internet Engineering Task Force (IETF),RFC,
6522,6855,IMAP Support for UTF-8,,,,military,,RFC,
6523,6856,Post Office Protocol Version 3 (POP3) Support for UTF-8,,,POP3,company,Internet Engineering Task Force (IETF),RFC,
6524,6857,Post-Delivery Message Downgrading for Internationalized Email Messages,,,,company,Internet Engineering Task Force (IETF),RFC,
6525,6858,Simplified POP and IMAP Downgrading for Internationalized Email,,,,person,Internet Engineering Task Force (IETF),RFC,
6526,6859,Update to RFC 3777 to Clarify Nominating Committee Eligibility of IETF Leadership,,,,company,Internet Engineering Task Force (IETF),RFC,
6527,686, Leaving well enough alone ,,,,company,Network Working Group,RFC,
6528,6860,Hiding Transit-Only Networks in OSPF,,,,company,Internet Engineering Task Force (IETF),RFC,
6529,6861,The "create-form" and "edit-form" Link Relations,,,,person,Independent Submission,RFC,
6530,6862,Keying and Authentication for Routing Protocols (KARP) Overview  Threats  and Requirements,,,KARP,company,Internet Engineering Task Force (IETF),RFC,
6531,6863,Analysis of OSPF Security According to the Keying and Authentication for Routing Protocols (KARP) Design Guide,,,KARP,company,Internet Engineering Task Force (IETF),RFC,
6532,6864,Updated Specification of the IPv4 ID Field,,,,company,Internet Engineering Task Force (IETF),RFC,
6533,6865,Simple Reed-Solomon Forward Error Correction (FEC) Scheme for FECFRAME,,,FEC,company,Internet Engineering Task Force (IETF),RFC,
6534,6866,Problem Statement for Renumbering IPv6 Hosts with Static Addresses in Enterprise Networks,,,,company,Internet Engineering Task Force (IETF),RFC,
6535,6867,An Internet Key Exchange Protocol Version 2 (IKEv2) Extension to Support EAP Re-authentication Protocol (ERP),,,IKEv2,company,Internet Engineering Task Force (IETF),RFC,
6536,6868,Parameter Value Encoding in iCalendar and vCard,,,,company,Internet Engineering Task Force (IETF),RFC,
6537,6869,vCard KIND:device,,,,company,Internet Engineering Task Force (IETF),RFC,
6538,687, IMP/Host and Host/IMP Protocol changes ,,,,company,Network Working Group,RFC,
6539,6870,Pseudowire Preferential Forwarding Status Bit,,,,military,,RFC,
6540,6871,Session Description Protocol (SDP) Media Capabilities Negotiation,,,SDP,company,Internet Engineering Task Force (IETF),RFC,
6541,6872,The Common Log Format (CLF) for the Session Initiation Protocol (SIP): Framework and Information Model,,,CLF,company,,RFC,
6542,6873,Format for the Session Initiation Protocol (SIP) Common Log Format (CLF),,,SIP,company,Internet Engineering Task Force (IETF),RFC,
6543,6874,Representing IPv6 Zone Identifiers in Address Literals and Uniform Resource Identifiers,,,,company,Internet Engineering Task Force (IETF),RFC,
6544,6875,The P2P Network Experiment Council's Activities and Experiments with Application-Layer Traffic Optimization (ALTO) in Japan,,,ALTO,company,Internet Research Task Force (IRTF),RFC,
6545,6876,A Posture Transport Protocol over TLS (PT-TLS),,,PT-TLS,company,Internet Engineering Task Force (IETF),RFC,
6546,6877,464XLAT: Combination of Stateful and Stateless Translation,,,,company,Internet Engineering Task Force (IETF),RFC,
6547,6878,IANA Registry for the Session Initiation Protocol (SIP) "Priority" Header Field,,,SIP,company,Internet Engineering Task Force (IETF),RFC,
6548,6879,IPv6 Enterprise Network Renumbering Scenarios  Considerations  and Methods,,,,company,Internet Engineering Task Force (IETF),RFC,
6549,688, Tentative schedule for the new Telnet implementation for the TIP ,,,,company,Network Working Group,RFC,
6550,6880,An Information Model for Kerberos Version 5,,,,company,Internet Engineering Task Force (IETF),RFC,
6551,6881,Best Current Practice for Communications Services in Support of Emergency Calling,,,,company,Internet Engineering Task Force (IETF),RFC,
6552,6882,Support for Resource Reservation Protocol Traffic Engineering (RSVP-TE) in Layer 3 Virtual Private Networks (L3VPNs),,,RSVP-TE,company,,RFC,
6553,6883,IPv6 Guidance for Internet Content Providers and Application Service Providers,,,,company,Internet Engineering Task Force (IETF),RFC,
6554,6884,RTP Payload Format for the Enhanced Variable Rate Narrowband-Wideband Codec (EVRC-NW),,,EVRC-NW,company,Internet Engineering Task Force (IETF),RFC,
6555,6885,Stringprep Revision and Problem Statement for the Preparation and Comparison of Internationalized Strings (PRECIS),,,PRECIS,company,Internet Engineering Task Force (IETF),RFC,
6556,6886,NAT Port Mapping Protocol (NAT-PMP),,,NAT-PMP,company,Independent Submission,RFC,
6557,6887,Port Control Protocol (PCP),,,PCP,company,,RFC,
6558,6888,Common Requirements for Carrier-Grade NATs (CGNs),,,CGNs,company,,RFC,
6559,6889,Analysis of Stateful 64 Translation,,,,company,Internet Engineering Task Force (IETF),RFC,
6560,689, Tenex NCP finite state machine for connections ,,,,military,,RFC,
6561,6890,Special-Purpose IP Address Registries,,,,company,Internet Engineering Task Force (IETF),RFC,
6562,6891,Extension Mechanisms for DNS (EDNS(0)),,,EDNS,company,Internet Engineering Task Force (IETF),RFC,
6563,6892,The 'describes' Link Relation Type,,,,company,Independent Submission,RFC,
6564,6893,A Uniform Resource Name (URN) Namespace for the Open IPTV Forum (OIPF),,,URN,company,Internet Engineering Task Force (IETF),RFC,
6565,6894,Methodology for Benchmarking MPLS Traffic Engineered (MPLS-TE) Fast Reroute Protection,,,MPLS-TE,company,Internet Engineering Task Force (IETF),RFC,
6566,6895,Domain Name System (DNS) IANA Considerations,,,DNS,company,Internet Engineering Task Force (IETF),RFC,
6567,6896,SCS: KoanLogic's Secure Cookie Sessions for HTTP,,,,company,Independent Submission,RFC,
6568,6897,Multipath TCP (MPTCP) Application Interface Considerations,,,MPTCP,company,Internet Engineering Task Force (IETF),RFC,
6569,6898,Link Management Protocol Behavior Negotiation and Configuration Modifications,,,,company,Internet Engineering Task Force (IETF),RFC,
6570,6899,Not Issued,,,,military,,RFC,
6571,69, Distribution List Change for MIT ,,,,company,Network Working Group,RFC,
6572,690, Comments on the proposed Host/IMP Protocol changes ,,,,company,Network Working Group,RFC,
6573,6900,Not Issued,,,,military,,RFC,
6574,6901,JavaScript Object Notation (JSON) Pointer,,,JSON,company,,RFC,
6575,6902,JavaScript Object Notation (JSON) Patch,,,JSON,military,,RFC,
6576,6903,Additional Link Relation Types,,,,person,Independent Submission,RFC,
6577,6904,Encryption of Header Extensions in the Secure Real-time Transport Protocol (SRTP),,,SRTP,company,Internet Engineering Task Force (IETF),RFC,
6578,6905,Requirements for Operations  Administration  and Maintenance (OAM) in Transparent Interconnection of Lots of Links (TRILL),,,OAM,company,Internet Engineering Task Force (IETF),RFC,
6579,6906,The 'profile' Link Relation Type,,,,company,Independent Submission,RFC,
6580,6907,Use Cases and Interpretations of Resource Public Key Infrastructure (RPKI) Objects for Issuers and Relying Parties,,,RPKI,company,Internet Engineering Task Force (IETF),RFC,
6581,6908,Deployment Considerations for Dual-Stack Lite,,,,company,Internet Engineering Task Force (IETF),RFC,
6582,6909,IPv4 Traffic Offload Selector Option for Proxy Mobile IPv6,,,,company,,RFC,
6583,691, One more try on the FTP ,,,,company,,RFC,
6584,6910,Completion of Calls for the Session Initiation Protocol (SIP),,,SIP,company,Internet Engineering Task Force (IETF),RFC,
6585,6911,RADIUS Attributes for IPv6 Access Networks,,,,company,,RFC,
6586,6912,Principles for Unicode Code Point Inclusion in Labels in the DNS,,,,company,Internet Architecture Board (IAB),RFC,
6587,6913,Indicating Fax over IP Capability in the Session Initiation Protocol (SIP),,,SIP,company,Internet Engineering Task Force (IETF),RFC,
6588,6914,SIMPLE Made Simple: An Overview of the IETF Specifications for Instant Messaging and Presence Using the Session Initiation Protocol (SIP),,,SIP,company,Internet Engineering Task Force (IETF),RFC,
